name,style,score,rating,brewer,abv,link,note,category
Ash,Wild Ale,,4.06,Plan Bee Farm Brewery,6.0,https://www.beeradvocate.com/beer/profile/33607/544850/,No score yet,Ale
Kärnet,?,,,Plan Bee Farm Brewery,?,none,couldn't find BeerAdvocate page,Other
Secret Pastures,Pilsner - Bohemian / Czech,,3.57,Radiant Pig Craft Brews,5.2,http://www.beeradvocate.com/search/?q=Secret+Pastures&qt=beer,No score yet,Other
Hanukkah,Rye Beer,,3.92,Shmaltz Brewing Company,6.0,https://www.beeradvocate.com/beer/profile/25667/266927/,No score yet,Other
18-watt Ipa,?,,,Singlecut Beersmiths,?,none,couldn't find BeerAdvocate page,Other
Desert! Ddh Ipa,?,,,Singlecut Beersmiths,?,none,couldn't find BeerAdvocate page,Other
I'm An Alligator,?,,,Singlecut Beersmiths,?,none,couldn't find BeerAdvocate page,Other
Jane She Is A Clerk,?,,,Singlecut Beersmiths,?,none,couldn't find BeerAdvocate page,Other
Peace In The Valley,Lager - American,,4.02,Singlecut Beersmiths,4.7,https://www.beeradvocate.com/beer/profile/30452/522583/,No score yet,Lager
Watermelon Dragonfruit Burst,Fruit and Field Beer,,3.96,Wicked Weed Brewing Company,4.5,https://www.beeradvocate.com/beer/profile/30581/461431/,No score yet,Other
Abandon The Halogenics,?,,,Jackie O\'s Pub & Brewery,?,none,couldn't find BeerAdvocate page,Other
Blueberry Astronaut Food,?,,,Urban Artifact Brewing,?,none,couldn't find BeerAdvocate page,Other
Hotel Water,Sour - Fruited Kettle Sour,,4.16,Urban Artifact Brewing,7.0,http://www.beeradvocate.com/search/?q=Hotel+Water&qt=beer,No score yet,Other
Key Punch,IPA - American,,4.06,Urban Artifact Brewing,7.0,https://www.beeradvocate.com/beer/profile/34427/349580/,No score yet,IPA
Pinery,Sour - Gose,,3.95,Urban Artifact Brewing,4.8,http://www.beeradvocate.com/search/?q=Pinery&qt=beer,No score yet,Sour
Pinot Gris Brut,?,,,Urban Artifact Brewing,?,none,couldn't find BeerAdvocate page,Other
Rose Brut,IPA - Brut,,3.31,Urban Artifact Brewing,7.0,https://www.beeradvocate.com/beer/profile/30922/432631/,No score yet,IPA
Daiq Boom Boom,Sour - Fruited Kettle Sour,,4.21,American Solera,10.0,https://www.beeradvocate.com/beer/profile/46299/537103/,No score yet,Other
Sneaking Suspicion,Wild Ale,,3.9,Prairie Artisan Ales,5.0,http://www.beeradvocate.com/search/?q=Sneaking+Suspicion&qt=beer,No score yet,Ale
Baked Cherry,?,,,Great Notion Brewing,?,none,couldn't find BeerAdvocate page,Other
Xl Jammy Pants,Sour - Fruited Kettle Sour,,4.22,Great Notion Brewing,9.0,https://www.beeradvocate.com/beer/profile/41869/564519/,No score yet,Other
Zuurpruim,?,,,Logsdon Farmhouse Ales,?,none,couldn't find BeerAdvocate page,Other
Dead 'n' Dead,?,,,Rogue Ales,?,none,couldn't find BeerAdvocate page,Other
Morimoto Soba Daze,Pale Ale - American,,3.5,Rogue Ales,5.0,http://www.beeradvocate.com/search/?q=Morimoto+Soba+Daze&qt=beer,No score yet,Ale
Dead Sleep,Stout - American,,4.2,Dancing Gnome Brewing Company,8.0,https://www.beeradvocate.com/beer/profile/47223/390381/,No score yet,Stout
Track Botanical,IPA - New England,,4.26,Dancing Gnome Brewing Company,7.0,http://www.beeradvocate.com/search/?q=Track+Botanical&qt=beer,No score yet,IPA
No Crying In Baseball,?,,,Evil Genius Beer Company,?,none,couldn't find BeerAdvocate page,Other
Stacy's Mom,?,,,Evil Genius Beer Company,?,none,couldn't find BeerAdvocate page,Other
Dreamweaver Wheat,?,,,Troegs Independent Brewing,?,none,couldn't find BeerAdvocate page,Other
Guava Passionfruit Tart,Fruit and Field Beer,,3.57,Troegs Independent Brewing,4.5,https://www.beeradvocate.com/beer/profile/694/511250/,No score yet,Other
Written With Intention,IPA - Imperial,,0.0,Buttonwoods Brewing Company,8.5,http://www.beeradvocate.com/search/?q=Written+With+Intention&qt=beer,No score yet,IPA
Captain's Daughter,?,,,Grey Sail Brewing Of Rhode Island,?,none,couldn't find BeerAdvocate page,Other
Del's Shandy,?,,,Narragansett Brewing Company,?,none,couldn't find BeerAdvocate page,Other
"Farmhouse, Kinda",IPA - American,,4.0,Origin Beer Project,6.0,https://www.beeradvocate.com/beer/profile/60015/569951/,No score yet,IPA
Megustalations,Lager - Adjunct,,4.03,Origin Beer Project,4.7,https://www.beeradvocate.com/beer/profile/43698/340253/,No score yet,Lager
Brewin In The Boys Room,?,,,Proclamation Ale Company,?,none,couldn't find BeerAdvocate page,Other
Cocoboi Massacre,?,,,Proclamation Ale Company,?,none,couldn't find BeerAdvocate page,Other
Diner Pie,?,,,Proclamation Ale Company,?,none,couldn't find BeerAdvocate page,Other
Guggenmusik,Lager - M\xc3\xa4rzen,,4.18,Proclamation Ale Company,5.0,http://www.beeradvocate.com/search/?q=Guggenmusik&qt=beer,No score yet,Lager
Oooh! Donutberries,?,,,Proclamation Ale Company,?,none,couldn't find BeerAdvocate page,Other
Oooh! Plumberries,?,,,Proclamation Ale Company,?,none,couldn't find BeerAdvocate page,Other
Shadow King,IPA - Black / Cascadian Dark Ale,,4.21,Proclamation Ale Company,6.8,https://www.beeradvocate.com/beer/profile/56008/456631/,No score yet,IPA
Stalk,IPA - Imperial,,3.77,Proclamation Ale Company,8.5,https://www.beeradvocate.com/beer/profile/33482/498434/,No score yet,IPA
Tendril Ipa,?,,,Proclamation Ale Company,?,none,couldn't find BeerAdvocate page,Other
Til It Shines,?,,,Proclamation Ale Company,?,none,couldn't find BeerAdvocate page,Other
Night Swim'ah,?,,,Revival Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Gino Time,Stout - American,,4.0,Shaidzon Beer Company,5.7,http://www.beeradvocate.com/search/?q=Gino+Time&qt=beer,No score yet,Stout
Mingo,IPA - American,,4.12,Tilted Barn Brewery,6.8,https://www.beeradvocate.com/beer/profile/37721/502663/,No score yet,IPA
Sunrise Over Sea: Pomegranate,?,,,Tilted Barn Brewery,?,none,couldn't find BeerAdvocate page,Other
Torpedo Station,IPA - New England,,3.9,Twelve Guns Brewery,7.0,http://www.beeradvocate.com/search/?q=Torpedo+Station&qt=beer,No score yet,IPA
Great Moon,IPA - Imperial,,4.03,Charles Towne Fermentory,8.6,https://www.beeradvocate.com/beer/profile/46757/575021/,No score yet,IPA
Sungazer Ipa,?,,,Charles Towne Fermentory,?,none,couldn't find BeerAdvocate page,Other
'mosa Sour,?,,,Southern Grist Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Freezies & Hoverboards,?,,,Southern Grist Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Currant Grisette,Fruit and Field Beer,,3.84,Jester King Brewery,5.1,http://www.beeradvocate.com/search/?q=Currant+Grisette&qt=beer,No score yet,Other
Munich Mayhem,Lager - M\xc3\xa4rzen,,3.73,Epic Brewing Company,5.0,http://www.beeradvocate.com/search/?q=Munich+Mayhem&qt=beer,No score yet,Lager
Ghosts Of Sego,Bock - Maibock,,3.98,Uinta Brewing Company,5.0,http://www.beeradvocate.com/search/?q=Ghosts+Of+Sego&qt=beer,No score yet,Other
Mr. Waterbury,?,,,Big Tree Brewing Company,?,none,couldn't find BeerAdvocate page,Other
You Can't Get There: Key Lime,?,,,Burlington Beer Company,?,none,couldn't find BeerAdvocate page,Other
Blackbeard's Porter,?,,,Foley Brothers Brewing,?,none,couldn't find BeerAdvocate page,Other
Captain Series: Galaxy,?,,,Foley Brothers Brewing,?,none,couldn't find BeerAdvocate page,Other
Cotton Candy Shakedown,IPA - American,,3.89,Four Quarters Brewing,7.0,http://www.beeradvocate.com/search/?q=Cotton+Candy+Shakedown&qt=beer,No score yet,IPA
Great Bear,Brown Ale - American,,3.97,Four Quarters Brewing,6.0,https://www.beeradvocate.com/beer/profile/34222/544892/,No score yet,Ale
Owl At Night,Porter - Robust,,3.92,Four Quarters Brewing,6.0,https://www.beeradvocate.com/beer/profile/34222/474854/,No score yet,Other
Pillars Of Creation,IPA - New England,,4.18,Four Quarters Brewing,7.0,https://www.beeradvocate.com/beer/profile/34222/492342/,No score yet,IPA
Star Crossed Cranberry Crumble,?,,,Four Quarters Brewing,?,none,couldn't find BeerAdvocate page,Other
Sumac Sour,Wild Ale,,4.36,Four Quarters Brewing,4.0,https://www.beeradvocate.com/beer/profile/34222/191479/,No score yet,Ale
Symphony Of Stars,?,,,Four Quarters Brewing,?,none,couldn't find BeerAdvocate page,Other
Pigman Lives,IPA - Imperial,,4.11,Good Measure Brewing Company,8.0,http://www.beeradvocate.com/search/?q=Pigman+Lives&qt=beer,No score yet,IPA
Social Club,IPA - New England,,3.91,Good Measure Brewing Company,5.2,https://www.beeradvocate.com/beer/profile/43995/284524/,No score yet,IPA
Nicole's Extra,?,,,Halyard Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Octopus Queen,?,,,Halyard Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Volcano Juice,Herb and Spice Beer,,3.6,Halyard Brewing Company,4.1,http://www.beeradvocate.com/search/?q=Volcano+Juice&qt=beer,No score yet,Other
Ginger Brattlebeer,?,,,Hermit Thrush Brewery,?,none,couldn't find BeerAdvocate page,Other
Party Jam Apricot,Sour - Fruited Kettle Sour,,4.14,Hermit Thrush Brewery,5.9,http://www.beeradvocate.com/search/?q=Party+Jam+Apricot&qt=beer,No score yet,Other
Party Jam Strawberry,Sour - Fruited Kettle Sour,,4.03,Hermit Thrush Brewery,5.9,https://www.beeradvocate.com/beer/profile/37303/459618/,No score yet,Other
Lawson's Sip Of Sunshine,?,,,Lawson\'s Finest Liquids,?,none,couldn't find BeerAdvocate page,Other
Super Session #4,Pale Ale - American,,3.65,Lawson\'s Finest Liquids,3.0,https://www.beeradvocate.com/beer/profile/42618/355478/,No score yet,Ale
Super Session #8,Pale Ale - American,,3.65,Lawson\'s Finest Liquids,3.0,https://www.beeradvocate.com/beer/profile/42618/355478/,No score yet,Ale
Juic'd,?,,,Long Trail Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Karsten Lager,?,,,Switchback Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Luminous Series: #7,IPA - New England,,4.06,Ten Bends Beer,7.2,https://www.beeradvocate.com/beer/profile/46703/445530/,No score yet,IPA
Proper Potion #3,IPA - New England,,4.04,Ten Bends Beer,8.7,https://www.beeradvocate.com/beer/profile/46703/523653/,No score yet,IPA
Sole Shine: Nelson Sauvin,?,,,Ten Bends Beer,?,none,couldn't find BeerAdvocate page,Other
Fred Red,Red Ale - Irish,,3.55,Upper Pass Beer Company,5.0,https://www.beeradvocate.com/beer/profile/34650/393677/,No score yet,Ale
Von Trapp Dunkel Lager,?,,,Von Trapp Brewing,?,none,couldn't find BeerAdvocate page,Other
Von Trapp Oktoberfest,?,,,Von Trapp Brewing,?,none,couldn't find BeerAdvocate page,Other
Von Trapp Vienna Lager,?,,,Von Trapp Brewing,?,none,couldn't find BeerAdvocate page,Other
Cone Head,IPA - Imperial,,3.9,Zero Gravity Craft Brewery,8.5,https://www.beeradvocate.com/beer/profile/45235/483078/,No score yet,IPA
How Now Brown Cow,?,,,Aslin Beer Company,?,none,couldn't find BeerAdvocate page,Other
How Now Brown Cow: Maple Bacon,?,,,Aslin Beer Company,?,none,couldn't find BeerAdvocate page,Other
How Now Brown Cow:coffee Maple,?,,,Aslin Beer Company,?,none,couldn't find BeerAdvocate page,Other
Old Town Lager,Lager - American,,3.86,Aslin Beer Company,4.0,https://www.beeradvocate.com/beer/profile/42560/537048/,No score yet,Lager
Variegata,Stout - American Imperial,,4.25,Aslin Beer Company,10.0,http://www.beeradvocate.com/search/?q=Variegata&qt=beer,No score yet,Stout
Dickermann,Lager - Helles,,3.85,Oozlefinch Beer + Blending,5.5,http://www.beeradvocate.com/search/?q=Dickermann&qt=beer,No score yet,Lager
Things We Don't Say,?,,,Eagle Park Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Tiki Dave: Blue Hawaiian,?,,,Eagle Park Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Tropical Slush,Sour - Berliner Weisse,,4.18,Eagle Park Brewing Company,8.0,https://www.beeradvocate.com/beer/profile/48343/438632/,No score yet,Sour
Chomp Chomp,Sour - Fruited Kettle Sour,,4.31,The Brewing Projekt,6.24,https://www.beeradvocate.com/beer/profile/42318/538854/,No score yet,Other
Jungo Joose: Mango,?,,,The Brewing Projekt,?,none,couldn't find BeerAdvocate page,Other
Puff Tart Xl Mango,Sour - Fruited Kettle Sour,,4.5,The Brewing Projekt,7.82,https://www.beeradvocate.com/beer/profile/42318/522939/,No score yet,Other
Puff Tart Xl Pineapple Mango,Sour - Fruited Kettle Sour,,4.32,The Brewing Projekt,8.3,https://www.beeradvocate.com/beer/profile/42318/550031/,No score yet,Other
Smoofee Blackberry Plum,?,,,The Brewing Projekt,?,none,couldn't find BeerAdvocate page,Other
Wiggly Wigglers,Sour - Fruited Kettle Sour,,4.25,The Brewing Projekt,8.6,http://www.beeradvocate.com/search/?q=Wiggly+Wigglers&qt=beer,No score yet,Other
